"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","14","Unused import 'androidx.annotation.RequiresApi'","Code Style","UnnecessaryImport"
"9","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","18","Unused import 'com.bumptech.glide.load.resource.bitmap.RoundedCorners'","Code Style","UnnecessaryImport"
"10","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","19","Unused import 'com.bumptech.glide.request.RequestOptions'","Code Style","UnnecessaryImport"
"11","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","20","Unused import 'com.bumptech.glide.request.target.BitmapImageViewTarget'","Code Style","UnnecessaryImport"
"12","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","21","Unused import 'com.bumptech.glide.request.target.SimpleTarget'","Code Style","UnnecessaryImport"
"13","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageNetAdapter.java","4","22","Unused import 'com.bumptech.glide.request.transition.Transition'","Code Style","UnnecessaryImport"
"1","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageTitleAdapter.java","4","4","Unused import 'android.view.View'","Code Style","UnnecessaryImport"
"2","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\ImageTitleAdapter.java","4","11","Unused import 'com.youth.banner.util.BannerUtils'","Code Style","UnnecessaryImport"
"1","com.test.banner.adapter","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\adapter\MyRecyclerViewAdapter.java","4","5","Unused import 'android.util.Log'","Code Style","UnnecessaryImport"
"1","com.test.banner.ui","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\ui\BannerListFragment.java","4","17","Unused import 'com.test.banner.util.ParentRecyclerView'","Code Style","UnnecessaryImport"
"1","com.test.banner.ui","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\ui\BlankFragment.java","4","4","Unused import 'android.view.Gravity'","Code Style","UnnecessaryImport"
"2","com.test.banner.ui","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\ui\BlankFragment.java","4","9","Unused import 'android.widget.TextView'","Code Style","UnnecessaryImport"
"3","com.test.banner.ui","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\ui\BlankFragment.java","4","14","Unused import 'androidx.recyclerview.widget.RecyclerView'","Code Style","UnnecessaryImport"
"4","com.test.banner.ui","..\data\repositories\youth5201314_banner\app\src\main\java\com\test\banner\ui\BlankFragment.java","4","18","Unused import 'com.test.banner.adapter.MyRecyclerViewAdapter'","Code Style","UnnecessaryImport"
