"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\FlowableEmitter.java","4","18","Unused import 'io.reactivex.rxjava3.functions.*'","Code Style","UnnecessaryImport"
"1","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\FlowableSubscriber.java","4","16","Unused import 'org.reactivestreams.*'","Code Style","UnnecessaryImport"
"1","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\MaybeEmitter.java","4","16","Unused import 'io.reactivex.rxjava3.annotations.*'","Code Style","UnnecessaryImport"
"2","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\MaybeEmitter.java","4","18","Unused import 'io.reactivex.rxjava3.functions.*'","Code Style","UnnecessaryImport"
"1","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\Notification.java","4","16","Unused import 'io.reactivex.rxjava3.annotations.*'","Code Style","UnnecessaryImport"
"1","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\ObservableEmitter.java","4","16","Unused import 'io.reactivex.rxjava3.annotations.*'","Code Style","UnnecessaryImport"
"2","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\ObservableEmitter.java","4","18","Unused import 'io.reactivex.rxjava3.functions.*'","Code Style","UnnecessaryImport"
"1","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\Scheduler.java","4","19","Unused import 'io.reactivex.rxjava3.annotations.*'","Code Style","UnnecessaryImport"
"2","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\Scheduler.java","4","22","Unused import 'io.reactivex.rxjava3.internal.disposables.*'","Code Style","UnnecessaryImport"
"3","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\Scheduler.java","4","23","Unused import 'io.reactivex.rxjava3.internal.schedulers.*'","Code Style","UnnecessaryImport"
"4","io.reactivex.rxjava3.core","..\data\repositories\ReactiveX_RxJava\src\main\java\io\reactivex\rxjava3\core\Scheduler.java","3","91","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
