"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshComponent.java","4","7","Unused import 'androidx.annotation.RestrictTo'","Code Style","UnnecessaryImport"
"2","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshComponent.java","4","12","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY'","Code Style","UnnecessaryImport"
"3","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshComponent.java","4","13","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY_GROUP'","Code Style","UnnecessaryImport"
"4","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshComponent.java","4","14","Unused static import 'androidx.annotation.RestrictTo.Scope.SUBCLASSES'","Code Style","UnnecessaryImport"
"1","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshFooter.java","4","4","Unused import 'androidx.annotation.RestrictTo'","Code Style","UnnecessaryImport"
"2","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshFooter.java","4","6","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY'","Code Style","UnnecessaryImport"
"3","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshFooter.java","4","7","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY_GROUP'","Code Style","UnnecessaryImport"
"4","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshFooter.java","4","8","Unused static import 'androidx.annotation.RestrictTo.Scope.SUBCLASSES'","Code Style","UnnecessaryImport"
"1","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshKernel.java","3","16","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.scwang.smart.refresh.layout.api","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\api\RefreshLayout.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.scwang.smart.refresh.layout.listener","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\listener\OnStateChangedListener.java","4","5","Unused import 'androidx.annotation.RestrictTo'","Code Style","UnnecessaryImport"
"2","com.scwang.smart.refresh.layout.listener","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\listener\OnStateChangedListener.java","4","10","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY'","Code Style","UnnecessaryImport"
"3","com.scwang.smart.refresh.layout.listener","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\listener\OnStateChangedListener.java","4","11","Unused static import 'androidx.annotation.RestrictTo.Scope.LIBRARY_GROUP'","Code Style","UnnecessaryImport"
"4","com.scwang.smart.refresh.layout.listener","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\listener\OnStateChangedListener.java","4","12","Unused static import 'androidx.annotation.RestrictTo.Scope.SUBCLASSES'","Code Style","UnnecessaryImport"
"1","com.scwang.smart.refresh.layout.simple","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\simple\SimpleComponent.java","3","90","The method 'getSpinnerStyle()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","com.scwang.smart.refresh.layout.simple","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\simple\SimpleComponent.java","3","164","The method 'onStateChanged(RefreshLayout, RefreshState, RefreshState)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.layout.simple","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\simple\SimpleMultiListener.java","3","15","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.scwang.smart.refresh.layout.util","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\util\SmartUtil.java","3","34","Possible God Class (WMC=49, ATFD=18, TCC=1.515%)","Design","GodClass"
"2","com.scwang.smart.refresh.layout.util","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\util\SmartUtil.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.scwang.smart.refresh.layout.util","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\util\SmartUtil.java","3","165","The method 'canLoadMore(View, PointF, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.layout.wrapper","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\wrapper\RefreshContentWrapper.java","3","43","Possible God Class (WMC=64, ATFD=35, TCC=32.381%)","Design","GodClass"
"2","com.scwang.smart.refresh.layout.wrapper","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\wrapper\RefreshContentWrapper.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.scwang.smart.refresh.layout.wrapper","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\wrapper\RefreshContentWrapper.java","3","85","The method 'findScrollableViewInternal(View, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","com.scwang.smart.refresh.layout.wrapper","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\wrapper\RefreshContentWrapper.java","3","141","The method 'moveSpinner(int, int, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
